YEAR,MONTH,DAY_OF_MONTH,FL_DATE,UNIQUE_CARRIER,AIRLINE_ID,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,DIV_REACHED_DEST
2016,1,10,1/10/2016,DL,19790,1847,14783,SGF,"Springfield, MO",10397,ATL,"Atlanta, GA",600,555,-5,50,5,856,914,18,0,0,116,139,84,563,
2016,1,10,1/10/2016,EV,20366,5129,12266,IAH,"Houston, TX",10397,ATL,"Atlanta, GA",600,558,-2,17,9,857,848,-9,0,0,117,110,84,689,
2016,1,10,1/10/2016,DL,19790,1991,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",525,607,42,12,5,857,926,29,0,0,152,139,122,907,
2016,1,10,1/10/2016,DL,19790,2030,13232,MDW,"Chicago, IL",10397,ATL,"Atlanta, GA",600,611,11,20,4,857,908,11,0,0,117,117,93,591,
2016,1,10,1/10/2016,EV,20366,4911,13029,LNK,"Lincoln, NE",10397,ATL,"Atlanta, GA",545,544,-1,24,4,858,904,6,0,0,133,140,112,841,
2016,1,10,1/10/2016,DL,19790,2137,15304,TPA,"Tampa, FL",10397,ATL,"Atlanta, GA",720,714,-6,14,4,858,844,-14,0,0,98,90,72,406,
2016,1,10,1/10/2016,DL,19790,2535,15919,XNA,"Fayetteville, AR",10397,ATL,"Atlanta, GA",600,612,12,43,4,858,918,20,0,0,118,126,79,589,
2016,1,10,1/10/2016,EV,20366,5594,13367,MLI,"Moline, IL",10397,ATL,"Atlanta, GA",600,608,8,10,4,859,856,-3,0,0,119,108,94,633,
2016,1,10,1/10/2016,OO,20304,4490,11977,GRB,"Green Bay, WI",10397,ATL,"Atlanta, GA",535,,,,,859,,,1,0,144,,,774,
2016,1,10,1/10/2016,DL,19790,1183,13931,ORF,"Norfolk, VA",10397,ATL,"Atlanta, GA",655,656,1,11,11,859,902,3,0,0,124,126,104,516,
